0,0,0,0,0,7.2,-8.3,30,2.6
0,0,0,0,0,7.2,-9.4,27,3.1
0,0,0,0,0,7.2,-8.9,28,4.6
0,0,0,0,0,6.7,-8.9,29,4.6
0,0,0,0,0,5.6,-8.9,31,4.1
0,0,0,0,0,5.6,-8.3,33,4.6
0,0,0,0,0,4.4,-8.3,36,4.1
790,171,0,0,0,4.4,-8.3,36,3.6
1414,675,22,54600,5700,8.3,-7.8,29,4.6
1414,816,48,75900,8700,11.7,-7.2,24,2.6
1414,905,57,87900,9500,15,-7.2,19,0
1414,956,49,94400,9000,17.8,-6.7,17,1.5
1414,968,56,95900,9600,20,-6.1,16,0
1414,927,72,91400,10700,21.1,-6.7,14,2.1
1414,842,105,81500,13000,22.2,-7.2,12,4.1
1414,883,55,82600,9500,21.7,-9.4,11,2.6
1414,713,73,54200,10900,20.6,-8.3,12,2.6
907,193,2,11500,900,17.8,-7.2,16,2.6
0,0,0,0,0,15,-7.8,18,2.6
0,0,0,0,0,13.9,-7.8,20,0
0,0,0,0,0,10,-7.8,26,4.6
0,0,0,0,0,8.3,-7.8,29,2.6
0,0,0,0,0,7.2,-7.8,31,3.1
0,0,0,0,0,5.6,-7.8,35,2.1
0,0,0,0,0,5.6,-7.8,35,3.6
0,0,0,0,0,4.4,-8.3,36,2.6
0,0,0,0,0,5,-7.8,36,4.1
0,0,0,0,0,5,-7.8,36,3.6
0,0,0,0,0,5,-7.8,36,6.7
0,0,0,0,0,5,-8.3,35,4.6
0,0,0,0,0,5,-8.3,35,5.7
790,143,1,8200,600,5.6,-8.3,33,6.7
1414,611,30,49400,6100,8.3,-7.8,29,4.1
1414,749,62,69700,9400,12.8,-8.3,20,3.6
1414,841,76,82500,11200,16.7,-8.9,15,3.1
1414,933,66,92000,10300,19.4,-10,12,0
1414,902,99,90000,13600,21.7,-9.4,11,3.6
1414,799,117,78700,14100,23.9,-10,9,4.1
1414,816,114,80400,14600,23.9,-10,9,4.1
1414,908,58,85000,9900,23.9,-10,9,2.1
1414,873,47,69900,8500,23.3,-12.8,7,3.1
931,247,2,14800,1100,20.6,-12.2,9,2.1
0,0,0,0,0,17.8,-12.8,10,2.6
0,0,0,0,0,14.4,-12.8,12,2.6
0,0,0,0,0,12.2,-12.8,14,0
0,0,0,0,0,10,-12.2,17,2.1
0,0,0,0,0,9.4,-12.2,18,2.6
0,0,0,0,0,8.3,-11.7,20,1.5
0,0,0,0,0,10,-10.6,20,2.6
0,0,0,0,0,8.3,-11.7,20,2.1
0,0,0,0,0,6.7,-10.6,25,1.5
0,0,0,0,0,8.3,-9.4,25,2.1
0,0,0,0,0,8.3,-8.9,26,1.5
0,0,0,0,0,10.6,-9.4,21,4.6
0,0,0,0,0,10.6,-8.9,22,4.6
789,9,1,400,200,7.8,-8.3,29,3.6
1414,401,68,29700,9300,11.7,-7.8,23,0
1414,0,57,0,6900,13.3,-7.2,22,0
1414,0,128,0,15000,15.6,-7.2,19,3.1
1414,18,230,1600,26600,17.8,-8.9,14,0
1414,18,232,1600,27000,19.4,-8.9,13,2.6
1414,0,103,0,12600,20,-11.1,10,7.7
1414,0,161,0,18600,20,-8.9,12,5.7
1414,7,146,500,16500,19.4,-7.8,14,5.7
1414,338,127,26100,14700,18.9,-7.2,15,4.1
954,100,5,5700,900,17.8,-7.2,16,1.5
0,0,0,0,0,17.8,-7.2,16,2.6
0,0,0,0,0,17.8,-6.1,18,1.5
0,0,0,0,0,16.7,-7.2,17,0
0,0,0,0,0,17.2,-7.2,17,0
0,0,0,0,0,16.7,-7.2,17,1.5
0,0,0,0,0,16.1,-7.2,18,0
0,0,0,0,0,16.7,-8.3,16,4.6
0,0,0,0,0,16.1,-8.9,16,1.5
0,0,0,0,0,16.1,-7.2,18,4.1
0,0,0,0,0,14.4,-6.7,21,3.1
0,0,0,0,0,15,-6.7,20,0
0,0,0,0,0,15,-6.7,20,0
0,0,0,0,0,13.9,-7.2,21,4.6
789,0,0,0,0,13.9,-7.8,20,2.6
1414,0,24,0,2900,14.4,-6.7,21,3.1
1414,0,113,0,12900,16.1,-7.8,17,4.6
1414,6,178,500,20500,16.7,-4.4,22,4.6
1414,0,97,0,11900,17.8,-4.4,21,3.1
1414,0,103,0,12600,17.8,-3.9,22,4.6
1414,0,103,0,12600,17.8,-3.3,23,5.7
1414,0,91,0,11000,17.8,-2.8,24,6.2
1414,407,174,39600,19500,18.3,-2.8,23,6.7
1414,450,126,34600,14400,18.9,-3.3,21,4.6
978,139,6,7900,1200,17.2,-2.8,25,4.6
0,0,0,0,0,15.6,-1.1,31,3.6
0,0,0,0,0,15,0,36,3.6
0,0,0,0,0,13.3,-0.6,38,5.7
0,0,0,0,0,12.8,-0.6,39,2.6
0,0,0,0,0,12.2,-0.6,41,3.6
0,0,0,0,0,11.1,-0.6,44,1.5
0,0,0,0,0,11.1,-0.6,44,0
0,0,0,0,0,11.1,3.9,61,1.5
0,0,0,0,0,11.1,5,66,3.1
0,0,0,0,0,10,4.4,68,2.1
0,0,0,0,0,10,4.4,68,0
0,0,0,0,0,9.4,4.4,71,0
0,0,0,0,0,9.4,3.9,68,0
813,0,0,0,0,9.4,3.3,66,1.5
1414,306,69,22800,8900,10,2.8,61,2.1
1414,276,155,26500,17300,11.1,2.2,54,0
1414,788,129,77000,15800,12.8,2.2,48,0
1414,873,82,86000,11400,13.9,3.3,49,2.1
1414,974,72,96400,10900,15,2.2,42,1.5
1414,969,61,95800,10000,16.1,1.7,38,3.6
1414,921,73,89700,10900,16.7,1.1,35,4.1
1414,851,58,80000,9600,17.2,-0.6,30,4.1
1414,763,65,60100,10500,15.6,-2.8,27,5.7
1001,245,3,14900,1200,13.3,-3.3,30,4.6
0,0,0,0,0,12.2,-3.3,33,2.1
0,0,0,0,0,10,-3.3,38,2.1
0,0,0,0,0,9.4,-3.9,37,1.5
0,0,0,0,0,8.3,-3.9,40,2.1
0,0,0,0,0,8.9,-3.9,39,3.1
0,0,0,0,0,6.1,-3.9,47,2.6
0,0,0,0,0,4.4,-4.4,51,2.1
0,0,0,0,0,4.4,-3.9,53,2.6
0,0,0,0,0,5,-3.3,53,1.5
0,0,0,0,0,4.4,-3.3,55,1.5
0,0,0,0,0,3.9,-3.9,55,2.1
0,0,0,0,0,3.3,-3.3,60,2.6
0,0,0,0,0,3.9,-3.3,57,0
813,130,1,7500,500,4.4,-2.8,58,1.5
1413,578,35,46000,6300,6.1,-3.3,49,0
1413,840,48,78400,8800,9.4,-3.9,37,0
1413,911,61,88700,9900,11.7,-5,29,3.1
1413,808,129,81100,16100,13.3,-6.1,24,2.6
1413,409,261,43500,28300,13.9,-5,25,2.1
1413,731,165,72600,19100,14.4,-6.7,21,4.6
1413,292,249,30300,26600,13.9,-8.3,19,3.6
1413,569,122,54200,15200,14.4,-10,16,3.6
1413,540,122,42200,14500,13.9,-11.1,15,2.1
1025,180,7,10900,1400,11.1,-10.6,19,3.1
0,0,0,0,0,10,-10,21,3.1
0,0,0,0,0,9.4,-10.6,21,2.1
0,0,0,0,0,7.2,-10.6,24,2.6
0,0,0,0,0,5,-10,30,1.5
0,0,0,0,0,3.3,-10,34,3.1
0,0,0,0,0,2.2,-10,36,3.6
0,0,0,0,0,2.2,-9.4,38,2.1
0,0,0,0,0,1.1,-11.7,34,3.1
0,0,0,0,0,0,-10.6,40,1.5
0,0,0,0,0,-1.1,-11.1,42,2.1
