1415,783,99,76000,13100,5,-2.8,55,5.2,1.0
1415,780,77,73400,10600,5.6,-2.8,53,5.2,1.0
1415,688,64,60900,9900,5.6,-2.8,53,5.2,1.0
1415,473,45,33300,7100,5,-2.2,58,3.6,0.9
814,0,1,0,100,2.8,-2.2,68,2.6,0.9
0,0,0,0,0,2.8,-2.2,68,2.1,0.8
0,0,0,0,0,2.8,-2.2,68,2.1,0.8
0,0,0,0,0,2.8,-2.2,68,3.1,0.8
0,0,0,0,0,2.2,-2.2,71,2.6,0.7
0,0,0,0,0,2.2,-2.2,71,3.1,0.7
0,0,0,0,0,1.1,-2.8,73,5.7,0.7
0,0,0,0,0,-0.6,-4.4,73,4.6,0.6
0,0,0,0,0,-1.7,-4.4,80,2.6,0.6
0,0,0,0,0,-1.7,-5,76,2.6,0.6
0,0,0,0,0,-1.7,-5,76,2.6,0.6
0,0,0,0,0,-1.1,-3.9,79,3.1,0.6
0,0,0,0,0,-0.6,-4.4,73,6.2,0.6
0,0,0,0,0,-2.2,-6.1,72,4.6,0.6
0,0,0,0,0,-3.3,-6.1,79,4.1,0.6
1120,0,0,0,0,-3.3,-5.6,82,3.6,0.6
1415,363,77,26900,9900,-2.2,-7.8,62,5.7,0.5
1415,599,100,53200,12700,-2.2,-7.2,65,6.7,0.5
1415,738,92,70500,12400,-1.7,-7.8,59,5.7,0.5
1415,765,93,74700,12600,-1.7,-7.8,59,5.2,0.5
1415,765,93,74500,12600,-0.6,-7.8,54,5.2,0.6
1415,751,87,71300,12000,0,-7.2,54,4.6,0.6
1415,688,68,60900,10300,0,-8.3,49,0,0.7
1415,474,44,33700,7000,-0.6,-7.8,54,1.5,0.8
837,0,1,0,100,-1.1,-7.8,57,1.5,0.8
0,0,0,0,0,-1.7,-7.2,63,2.1,0.9
0,0,0,0,0,-2.8,-7.2,69,1.5,1.0
0,0,0,0,0,-3.3,-6.7,75,0,1.0
0,0,0,0,0,-3.3,-7.2,72,2.1,1.1
0,0,0,0,0,-3.3,-7.2,72,0,1.2
0,0,0,0,0,-3.3,-7.2,72,2.1,1.2
0,0,0,0,0,-2.8,-7.2,69,2.6,1.3
0,0,0,0,0,-1.7,-6.7,65,3.1,1.3
0,0,0,0,0,-2.2,-7.2,65,2.1,1.3
0,0,0,0,0,-2.2,-7.2,65,2.6,1.3
0,0,0,0,0,-2.2,-6.7,68,0,1.2
0,0,0,0,0,-2.2,-6.7,68,2.6,1.2
0,0,0,0,0,-1.7,-6.1,69,1.5,1.2
0,0,0,0,0,-1.1,-5.6,68,3.6,1.2
1120,0,0,0,0,0,-5,66,3.1,1.2
1415,269,103,19900,12100,1.7,-3.9,64,4.6,1.2
1415,648,97,57700,12600,5,-3.3,53,5.7,1.1
1415,756,90,72400,12300,6.7,-3.3,47,6.2,1.1
1415,753,103,73300,13400,6.7,-3.9,45,5.7,1.1
1415,478,186,46800,20300,7.2,-4.4,42,5.7,1.1
1415,106,179,10300,20200,6.7,-4.4,43,5.2,1.1
1415,0,85,0,9800,6.1,-2.8,51,6.2,1.1
1415,0,36,0,4200,5,-0.6,67,4.1,1.2
861,0,3,0,400,4.4,0,73,3.6,1.2
0,0,0,0,0,4.4,-0.6,70,4.6,1.2
0,0,0,0,0,3.9,-0.6,72,4.1,1.2
0,0,0,0,0,3.9,-0.6,72,3.1,1.2
0,0,0,0,0,3.9,-0.6,72,3.6,1.2
0,0,0,0,0,3.9,-0.6,72,3.6,1.2
0,0,0,0,0,4.4,-1.1,67,3.1,1.2
0,0,0,0,0,3.3,-1.1,72,3.6,1.2
0,0,0,0,0,3.9,-1.7,66,3.1,1.3
0,0,0,0,0,3.9,-1.1,69,3.1,1.3
0,0,0,0,0,3.9,-0.6,72,1.5,1.3
0,0,0,0,0,4,-1,69,1.5,1.4
0,0,0,0,0,3.3,0,79,2.1,1.4
0,0,0,0,0,2.8,0.6,85,1.5,1.4
0,0,0,0,0,2.8,0.6,85,2.6,1.5
1120,0,0,0,0,3.3,0.6,82,0,1.5
1415,0,25,0,3000,3.9,0.6,79,0,1.5
1415,0,96,0,11000,4.4,1.1,79,1.5,1.6
1415,0,64,0,7800,5,1.7,79,2.1,1.6
1415,0,86,0,10300,6.1,2.2,76,2.6,1.6
1415,0,118,0,13800,6.7,2.8,76,3.1,1.6
1415,455,169,43500,18600,7.2,3.3,76,3.6,1.6
1415,631,72,56100,10300,7.8,3.3,73,2.1,1.6
1415,449,47,32300,7100,7.8,3.3,73,4.1,1.6
884,19,4,700,600,7.2,3.9,80,2.6,1.6
0,0,0,0,0,7.2,3.3,76,5.7,1.6
0,0,0,0,0,6.7,3.9,82,3.6,1.6
0,0,0,0,0,6.7,3.9,82,3.1,1.5
0,0,0,0,0,6.7,3.9,82,4.1,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,4.6,1.5
0,0,0,0,0,7.2,5,86,4.6,1.5
0,0,0,0,0,7.2,5,86,4.1,1.4
0,0,0,0,0,7.8,5.6,86,2.6,1.4
0,0,0,0,0,7.8,5.6,86,5.2,1.4
0,0,0,0,0,7.8,5.6,86,6.7,1.4
0,0,0,0,0,7.2,5.6,90,7.2,1.3
1120,0,0,0,0,6.7,3.9,82,12.4,1.3
1415,0,74,0,8200,6.7,3.3,79,8.2,1.3
1415,0,89,0,10300,6.7,1.7,70,9.8,1.3
1415,585,165,56400,18700,7.2,1.7,68,9.8,1.3
1415,778,95,76100,12800,9.4,1.1,56,8.2,1.2
1415,795,87,76600,11500,10.6,0.6,50,8.8,1.2
1415,763,83,71900,10900,11.1,0,46,9.3,1.1
1415,672,69,60000,10300,11.1,0,46,8.8,1.1
1415,483,45,35100,7200,10.6,0.6,50,4.6,1.1
908,117,4,6700,800,9.4,0.6,54,6.7,1.0
0,0,0,0,0,7.8,1.1,63,4.6,1.0
0,0,0,0,0,7.2,0,60,4.1,0.9
0,0,0,0,0,6.7,-0.6,59,3.6,0.9
0,0,0,0,0,6.1,-0.6,62,2.6,0.8
0,0,0,0,0,5,-0.6,67,3.1,0.8
0,0,0,0,0,6.7,-0.6,59,5.7,0.7
0,0,0,0,0,5.6,-1.7,58,8.8,0.7
0,0,0,0,0,4.4,-2.8,58,6.2,0.7
0,0,0,0,0,3.9,-1.7,66,6.2,0.6
0,0,0,0,0,3.9,-4.4,52,6.7,0.6
0,0,0,0,0,3.3,-5,52,8.2,0.6
0,0,0,0,0,2.2,-5,56,9.3,0.6
0,0,0,0,0,1.7,-5.6,55,10.1,0.5
0,0,0,0,0,1.1,-5.6,58,10.8,0.5
1143,0,0,0,0,0.6,-5.6,60,10.8,0.5
1414,128,98,9900,11200,0.6,-5,63,9.8,0.5
1414,0,116,0,13100,1.1,-4.4,64,10.3,0.5
1414,506,190,48700,20500,1.7,-4.4,61,11.3,0.4
1414,151,218,15200,24100,1.7,-4.4,61,9.3,0.4
1414,96,210,9500,23500,2.2,-4.4,59,9.8,0.4
1414,592,157,56900,18100,3.3,-4.4,55,8.8,0.5
1414,684,74,61100,10700,3.3,-4.4,55,7.7,0.5
1414,435,53,31500,7600,3.3,-5,52,6.2,0.6
931,106,5,5700,900,1.1,-5,61,3.1,0.6
0,0,0,0,0,0,-5.6,62,2.1,0.6
0,0,0,0,0,0,-5,66,3.1,0.7
0,0,0,0,0,0,-4.4,69,2.6,0.7
0,0,0,0,0,0,-4.4,69,3.6,0.7
0,0,0,0,0,-0.6,-4.4,73,2.6,0.8
0,0,0,0,0,-1.1,-5.6,68,1.5,0.8
0,0,0,0,0,-1.7,-5,76,1.5,0.8
0,0,0,0,0,-2.2,-5,79,0,0.9
0,0,0,0,0,-3.3,-4.4,91,0,0.9
0,0,0,0,0,-3.9,-5,91,0,0.9
0,0,0,0,0,-4.4,-5.6,90,1.5,1.0
0,0,0,0,0,-5.6,-7.2,87,1.5,1.0
0,0,0,0,0,-3.3,-6.7,75,3.1,1.0
0,0,0,0,0,-3.3,-6.1,79,4.1,1.0
1143,0,0,0,0,-2.8,-5.6,79,3.6,1.1
1414,450,81,33800,10700,-0.6,-5,69,4.1,1.1
1414,660,89,59400,11900,1.1,-6.1,55,3.6,1.1
1414,750,93,72000,12500,3.9,-6.7,43,4.6,1.1
1414,717,108,69900,13700,6.1,-5.6,41,4.6,1.2
1414,699,109,68000,13700,7.2,-5.6,38,5.7,1.2
1414,716,110,67800,13900,7.2,-5,40,5.2,1.2
1414,499,125,44600,14900,7.2,-4.4,42,5.7,1.2
1414,76,68,5700,7900,6.1,-4.4,45,6.7,1.2
955,3,5,200,600,5,-2.8,55,5.2,1.2
0,0,0,0,0,5,-3.9,51,4.6,1.2
0,0,0,0,0,3.9,-3.3,57,6.7,1.2
0,0,0,0,0,3,-1,74,4.6,1.2
0,0,0,0,0,2.2,-0.6,81,5.2,1.2
0,0,0,0,0,2.2,-0.6,81,4.6,1.2
0,0,0,0,0,1.7,-0.6,84,7.2,1.2
0,0,0,0,0,1.1,-1.1,84,1.5,1.2
0,0,0,0,0,-0.6,-1.7,91,0,1.2
0,0,0,0,0,-1.1,-2.2,91,3.1,1.1
0,0,0,0,0,-1,-1,100,4.1,1.0
0,0,0,0,0,-0.6,-1.7,91,4.6,1.0
0,0,0,0,0,-0.6,-2.2,88,6.2,0.9
0,0,0,0,0,-0.6,-2.8,83,7.2,0.9
0,0,0,0,0,0,-2.8,79,7.2,0.8
1143,0,0,0,0,-0.6,-2.8,83,6.7,0.8
1414,0,74,0,8200,0,-2.2,83,6.2,0.7
1414,0,102,0,11600,1,-4,67,5.1,0.6
1414,37,169,3600,18700,1.1,-3.9,67,7.2,0.6
1414,0,73,0,8900,1.1,-5,61,7.2,0.5
1414,0,71,0,8700,0.6,-3.9,69,6.7,0.5
1414,0,91,0,10800,0,-4.4,69,5.7,0.5
1414,0,69,0,8100,-0.6,-4.4,73,7.7,0.5
1414,0,46,0,5300,-1,-4,78,5.1,0.5
978,14,5,500,700,-1.7,-3.9,83,3.1,0.6
0,0,0,0,0,-1.7,-5.6,72,4.1,0.6
0,0,0,0,0,-2.2,-6.1,72,3.1,0.6
0,0,0,0,0,-3.3,-6.7,75,4.1,0.6
0,0,0,0,0,-5,-7.8,79,4.1,0.6
0,0,0,0,0,-5.6,-7.8,83,3.6,0.6
0,0,0,0,0,-6.7,-8.3,87,3.6,0.6
0,0,0,0,0,-6.7,-9.4,79,3.1,0.6
0,0,0,0,0,-7.2,-9.4,82,3.6,0.6
0,0,0,0,0,-7.8,-10.6,78,0,0.6
0,0,0,0,0,-8.9,-10.6,86,1.5,0.6
0,0,0,0,0,-8.9,-10.6,86,0,0.6
0,0,0,0,0,-9.4,-12.8,74,2.1,0.6
0,0,0,0,0,-9.4,-11.1,86,0,0.6
0,0,0,0,0,-10,-11.1,91,0,0.6
1143,0,0,0,0,-10,-11.1,91,0,0.6
1414,469,84,35400,11100,-7.2,-10,78,0,0.6
1414,698,88,63100,12000,-5.6,-9.4,72,1.5,0.6
1414,676,115,64400,14200,-3.9,-7.8,71,2.1,0.6
1414,633,180,62600,20200,-2.8,-7.8,65,3.1,0.6
1414,132,217,13300,23900,-1.7,-7.2,63,3.6,0.6
1414,314,188,31300,20600,-1.7,-8.3,57,3.6,0.7
1414,87,132,8100,14900,0,-7.8,52,3.6,0.7
1414,290,74,21100,9200,-0.6,-8.3,52,2.6,0.7
1002,79,7,3700,1100,-0.6,-7.8,54,3.6,0.7
0,0,0,0,0,-1.1,-7.2,60,3.6,0.7
0,0,0,0,0,-1.1,-7.2,60,4.6,0.7
0,0,0,0,0,-1.7,-7.2,63,4.1,0.7
0,0,0,0,0,-1.7,-7.2,63,3.6,0.7
0,0,0,0,0,-1.7,-7.2,63,6.2,0.7
0,0,0,0,0,-2.2,-7.2,65,4.1,0.7
0,0,0,0,0,-2.2,-7.2,65,2.6,0.7
0,0,0,0,0,-2.8,-7.2,69,3.6,0.7
0,0,0,0,0,-2.2,-6.7,68,2.6,0.7
0,0,0,0,0,-1.1,-6.7,62,4.6,0.7
0,0,0,0,0,-1.1,-6.7,62,4.6,0.7
0,0,0,0,0,-1.1,-7.2,60,4.1,0.7
0,0,0,0,0,-1.7,-6.7,65,3.6,0.7
0,0,0,0,0,-1.7,-6.1,69,3.6,0.7
1166,0,0,0,0,-1.1,-6.1,66,3.1,0.7
1414,241,113,18200,12900,0,-5.6,62,4.6,0.7
1414,81,143,7600,16100,1.7,-5,58,4.1,0.7
1414,219,193,21800,21700,3.3,-5,52,5.7,0.7
1414,12,184,1000,21100,5,-4.4,48,6.2,0.7
1414,12,178,1000,20400,6.7,-3.9,45,5.2,0.7
1414,592,156,57300,18000,8.3,-3.3,42,4.1,0.7
1414,616,79,55500,10900,8.9,-3.9,39,6.2,0.7
1414,494,53,37000,8000,7.2,-3.3,46,3.1,0.7
1025,0,7,0,900,6.7,-3.3,47,2.6,0.7
0,0,0,0,0,6.1,-3.3,49,2.6,0.7
0,0,0,0,0,5,-3.3,53,2.6,0.7
0,0,0,0,0,4.4,-3.3,55,3.6,0.7
0,0,0,0,0,5.6,-2.8,53,3.6,0.7
0,0,0,0,0,7.2,-2.2,50,6.2,0.7
0,0,0,0,0,7.2,-2.2,50,7.2,0.7
0,0,0,0,0,7.2,-2.2,50,7.2,0.7
0,0,0,0,0,6.7,-1.7,54,5.2,0.7
0,0,0,0,0,5.6,-1.1,61,4.1,0.7
0,0,0,0,0,5.6,-1.1,61,4.6,0.7
0,0,0,0,0,5,-0.6,67,2.6,0.7
0,0,0,0,0,3.3,-1.1,72,3.6,0.8
0,0,0,0,0,2.2,-1.1,78,2.1,0.8
0,0,0,0,0,1.7,-2.2,74,3.1,0.8
1166,0,0,0,0,1.7,-2.2,74,4.1,0.8
1414,0,81,0,9000,2.2,-2.2,71,6.7,0.8
1414,0,89,0,10300,2.2,-2.2,71,5.7,0.8
1414,0,70,0,8500,2.8,-2.8,65,7.2,0.8
1414,0,73,0,8900,2.2,-3.9,62,8.8,0.8
1414,6,163,500,18800,1.7,-4.4,61,9.8,0.8
1414,0,120,0,13900,1.1,-6.1,55,7.7,0.9
1414,0,80,0,9300,0,-6.1,60,9.3,0.9
1414,0,42,0,4900,-1,-7,60,8.2,0.9
1049,0,5,0,600,-1.1,-6.7,62,6.2,0.9
0,0,0,0,0,-1.7,-7.2,63,6.2,0.9
0,0,0,0,0,-2.2,-7.8,62,5.7,1.0
0,0,0,0,0,-2.8,-8.3,62,5.7,1.0
0,0,0,0,0,-2.8,-8.3,62,4.1,1.0
0,0,0,0,0,-2.8,-10,54,6.7,1.0
0,0,0,0,0,-3.3,-10.6,53,7.7,1.0
0,0,0,0,0,-3.9,-12.8,46,6.2,1.0
0,0,0,0,0,-4.4,-12.8,48,6.2,1.0
0,0,0,0,0,-4.4,-12.8,48,6.2,1.0
0,0,0,0,0,-5.6,-13.3,51,7.7,0.9
0,0,0,0,0,-5.6,-13.3,51,7.7,0.9
0,0,0,0,0,-6.1,-15.6,43,6.7,0.8
0,0,0,0,0,-6.7,-14.4,50,8.2,0.8
0,0,0,0,0,-6.7,-14.4,50,7.7,0.7
1190,0,0,0,0,-6.7,-13.9,53,6.2,0.7
1414,0,81,0,9000,-6.1,-13.3,53,6.2,0.6
1414,6,134,400,15100,-5.6,-13.3,51,8.2,0.6
1414,0,134,0,15400,-4.4,-12.8,48,6.2,0.5
1414,30,206,2500,23600,-3.3,-12.8,44,6.7,0.5
1414,0,148,0,17100,-3.3,-12.8,44,4.6,0.6
1414,0,120,0,13900,-2.8,-12.2,44,6.2,0.6
1414,0,97,0,11100,-2.8,-12.8,42,6.7,0.7
1414,0,61,0,6900,-3.9,-7.8,71,8.2,0.8
1072,34,12,1200,1500,-3,-8,65,8.2,0.8
0,0,0,0,0,-3.3,-7.8,68,6.7,0.9
0,0,0,0,0,-3.9,-7.2,75,6.7,1.0
0,0,0,0,0,-3.9,-7.2,75,7.2,1.0
0,0,0,0,0,-3.9,-7.2,75,5.7,1.1
0,0,0,0,0,-3.9,-6.7,79,4.6,1.2
0,0,0,0,0,-3.9,-6.7,79,5.7,1.2
0,0,0,0,0,-4.4,-5.6,90,4.1,1.3
0,0,0,0,0,-4.4,-5.6,90,2.1,1.2
0,0,0,0,0,-4.4,-5.6,90,1.5,1.2
0,0,0,0,0,-3.9,-5,91,0,1.1
0,0,0,0,0,-3.9,-4.4,96,2.6,1.0
0,0,0,0,0,-3.9,-5.6,86,0,1.0
0,0,0,0,0,-3.9,-5,91,2.6,0.9
0,0,0,0,0,-4,-6,84,1.5,0.8
1190,0,0,0,0,-3.9,-6.1,83,2.6,0.8
